CID,카테고리명,KDC분류,KDC분류명
154482,심플 자이 수학(중등),41,수학
152117,키워드 그래머,37,교육학
152118,보카레슨,37,교육학
76864,자이 수학(중등),41,수학
161194,자이 국어 독해력,37,교육학
171036,수력충전 스타트(중등),37,교육학
164210,자이 영문법 총정리,37,교육학
164213,자이 독해 완성,37,교육학
164214,자이 포인트 리딩,37,교육학
164216,자이 듣기 총정리,37,교육학
121947,빠르게모의고사,37,교육학
126524,쓰작,37,교육학
154495,E.G.U,37,교육학
154483,그래머큐,37,교육학
154484,천일문그래머,37,교육학
154485,잘.풀.영,37,교육학
154491,그래머픽,37,교육학
154492,거침없이,37,교육학
76888,천일문,37,교육학
76889,쎄듀파이어,37,교육학
76890,레볼루션,37,교육학
130446,리딩플랫폼,37,교육학
76762,쎄듀,37,교육학
110533,에듀왕,37,교육학
110535,자신감수학(중등),41,수학
110536,개념정복,37,교육학
110538,절대공감수학(중등),41,수학
110539,내신UP수학,41,수학
76893,에이급수학,41,수학
76894,원리해설수학,41,수학
76760,에이급출판사,37,교육학
113522,이룸이앤비,37,교육학
163585,숨마 주니어 영어,74,영어
163586,숨마쿰라우데 수학 실전문제집(중등),41,수학
113523,숨마쿰라우데 수학 개념기본서(중등),41,수학
113524,숨마 주니어 국어,37,교육학
152409,숨마쿰라우데 스타트업(중등),37,교육학
177378,바빠 중학연산,37,교육학
177379,바빠 중학도형,37,교육학
177370,이지스에듀,37,교육학
76775,이투스북,37,교육학
140440,리딩마스터(중등),37,교육학
135336,하이퍼수학(중등),41,수학
175738,수학의바이블_특강,41,수학
175739,똑독국어,37,교육학
175740,BON 과학,40,자연과학
175741,리스닝 마스터,37,교육학
175742,고쟁이 수학(중등),41,수학
175743,렛츠보카,37,교육학
113235,수학의바이블_BOB(중등),41,수학
122298,그래머 마스터,37,교육학
76859,수학의바이블(중등),41,수학
132123,기출로 때려잡는,37,교육학
169366,쎈수학_베이직(중등),41,수학
78596,쎈수학_개념쎈(중등),41,수학
123481,쎈수학_라이트쎈(중등),41,수학
121691,웰컴투그래머(문법),37,교육학
121692,리스닝엔탑(듣기),37,교육학
121693,리딩엔탑(듣기),37,교육학
112952,단꿈영어(문법/독해),74,영어
179638,와이즈 Wise,37,교육학
112848,별VOCA(중등),37,교육학
106536,리딩익스텐션(독해),37,교육학
154951,쎈연산(중등),37,교육학
76903,쎈수학(중등),41,수학
76904,우공비(중등),37,교육학
76905,이그잼(문법/듣기),37,교육학
76906,우공비Q,37,교육학
76908,진짜영문법,37,교육학
76909,일품수학(중등),41,수학
164233,우공비 중학 국어,37,교육학
161588,초빈출,37,교육학
121696,리딩와이즈(독해),37,교육학
121635,라이팅와이즈(문법),37,교육학
106537,그래머와이즈(문법),37,교육학
76755,좋은책신사고,37,교육학
76746,지학사,45,지학
148657,특강,45,지학
148658,BEYOND,45,지학
148659,개념있는,45,지학
148660,개념풀특강,45,지학
149924,풍산자 테스트북,45,지학
149925,풍산자 반복수학,41,수학
149926,풍산자 개념완성,45,지학
149927,한권뚝딱,45,지학
76948,평가문제집,45,지학
76950,자습서,45,지학
76952,독서평설,45,지학
76955,The Real English,45,지학
76956,풍산자 필수유형,45,지학
168963,비문학 독해 연습,80,문학
122602,블랙라벨(중등),37,교육학
147636,그림어원(중등),37,교육학
122601,진학사(블랙박스),37,교육학
76767,창비교육,37,교육학
108773,종합문제집(중등),37,교육학
108774,자습서(중등),37,교육학
108775,내신문제집(중등),37,교육학
177561,개념 해결의법칙,37,교육학
177562,유형 해결의법칙,37,교육학
185822,바로푸는문법,37,교육학
173372,바로Listening,37,교육학
173373,바로VOCA(중등),37,교육학
173375,바로배경지식독해,37,교육학
164240,바로쓰는문법,37,교육학
173348,바로구문독해,37,교육학
178106,하루국어,37,교육학
178087,하루영어,74,영어
182445,하루사회.역사,90,역사
181507,하루과학,40,자연과학
178687,하루수학,41,수학
124982,열공 수학 기출,41,수학
140591,빅터연산(중등),37,교육학
121688,G코치,37,교육학
77005,체크체크,37,교육학
77006,최고수준 수학,41,수학
77009,해법신입생,37,교육학
77011,셀파(중등),37,교육학
135302,최강TOT수학(중등),41,수학
181915,시작은하루(중등),37,교육학
185821,바로 시리즈,37,교육학
182479,7일 끝(중등),37,교육학
134684,수학의힘(중등),41,수학
152452,ESC 과학,40,자연과학
174756,체크체크 N제,37,교육학
77003,Hello 그래머,37,교육학
164235,올백 수학 기출,41,수학
164236,짤강수학(중등),41,수학
164237,다품(중등),37,교육학
164239,더블클릭 연산,37,교육학
164242,MY VOCA 1800,37,교육학
134528,해결의법칙(중등),37,교육학
164251,DNA 국어,37,교육학
76739,천재교육,37,교육학
76764,키출판사,37,교육학
160086,문법이 내신이다,37,교육학
160087,구문이 독해다(중등),37,교육학
160089,절대로 영문법,37,교육학
160090,Englishbus 종합독해,37,교육학
160091,매3 수학(중등),41,수학
136725,단어가 읽기다(중등),37,교육학
136726,문법이 쓰기다(중등),37,교육학
172578,문법이 쓰기다 서술형,37,교육학
172704,고공행진,37,교육학
121133,월개수(중등),37,교육학
121704,수학의고수,41,수학
158425,정말기특한,37,교육학
158426,고득점 독해,37,교육학
158427,쓰기로마스터,37,교육학
158428,리딩인사이드,37,교육학
158429,원더영문법,37,교육학
158430,중학문법총정리,37,교육학
174201,유형더블수학,41,수학
108693,자습서/평가문제집,37,교육학
108687,문제로마스터,37,교육학
76974,주니어리딩튜터,37,교육학
76975,주니어리스닝튜터,37,교육학
76976,1316팬클럽,37,교육학
76977,주니어능률보카,37,교육학
76978,능률중학영어,74,영어
76981,그래머존,37,교육학
76984,능률영어듣기(중학),74,영어
76985,그래머인사이드,37,교육학
76986,주니어리딩엑스퍼트,37,교육학
76987,주니어리스닝엑스퍼트,37,교육학
158431,열중16강,37,교육학
158432,라이팅빌더,37,교육학
158433,리딩포워드,37,교육학
108696,1316문법,37,교육학
108697,1316듣기,37,교육학
108694,1316독해,37,교육학
108692,영어자습서(중학),74,영어
76979,내신평정(중학),37,교육학
76742,NE능률,37,교육학
160465,중학국어독해,37,교육학
139887,중학연산/도형,37,교육학
76731,중학영어전문교재,74,영어
76738,독해/작문,74,영어
76734,말하기/듣기,74,영어
76737,문법,74,영어
144577,어휘(단어/숙어),74,영어
76735,NEAT(국가영어능력평가),74,영어
76726,특목고대비,37,교육학
127768,학습/기타,37,교육학
76729,EBS 중등,37,교육학
76779,_중1,37,교육학
76780,_중2,37,교육학
76781,_중3,37,교육학
180003,30일수학,41,수학
141915,뉴런,37,교육학
187282,뉴런 고난도,37,교육학
146690,마이코치(영어),74,영어
76788,방과후영어,74,영어
184742,영어듣기능력평가,74,영어
76782,중학예비과정,37,교육학
76854,중1예비,37,교육학
76855,중2예비,37,교육학
76856,중3예비,37,교육학
114230,필독(국어),37,교육학
113050,한국사검정(중등),90,역사
180002,한장수학,41,수학
76787,EBSi강의교재(중등),37,교육학
1137,청소년,37,교육학
36380,고등교육과정,37,교육학
1147,논술참고도서,37,교육학
1146,수능시험성공수기,32,경제학
36379,중등교육과정,37,교육학
9671,청소년 경제,37,교육학
7268,청소년 고전,80,문학
50758,청소년 문학,80,문학
50759,청소년 소설,80,문학
50760,청소년 에세이/시,80,문학
1141,청소년 문화/예술,60,예술
1143,청소년 수학/과학,41,수학
1140,청소년 역사,90,역사
4410,청소년 영어,74,영어
1142,청소년 인문/사회,37,교육학
32663,청소년 인물,37,교육학
32399,청소년 자기계발,32,경제학
1139,청소년 철학,10,철학
2574,청소년과 성(性),37,교육학
28969,청소년의 사회생활,37,교육학
2012,청소년의 진로선택,37,교육학
1149,청소년이 쓴 책,37,교육학
4621,학습법,37,교육학
16208,교사를 위한 책,37,교육학
16209,인문.사회,37,교육학
16210,과학.환경.생태,40,자연과학
16211,역사.인물,90,역사
16212,문학,80,문학
16215,예술,60,예술
16233,중1부터,60,예술
16234,중2부터,60,예술
16235,중3부터,60,예술
16236,고1부터,60,예술
16237,고2부터,60,예술
16226,독서교육,37,교육학
16227,교육 일반.교육 에세이,80,문학
16238,중1부터,37,교육학
16239,중2부터,37,교육학
16240,중3부터,37,교육학
16241,고1부터,37,교육학
16242,고2부터,37,교육학
16216,중1부터,40,자연과학
16217,중2부터,40,자연과학
16218,중3부터,40,자연과학
16219,고1부터,40,자연과학
16220,고2부터,40,자연과학
16228,중1부터,90,역사
16229,중2부터,90,역사
16230,중3부터,90,역사
16231,고1부터,90,역사
16232,고2부터,90,역사
16221,중1부터,80,문학
16222,중2부터,80,문학
16223,중3부터,80,문학
16224,고1부터,80,문학
16225,고2부터,80,문학
16203,중1부터,37,교육학
16204,중2부터,37,교육학
16205,중3부터,37,교육학
16206,고1부터,37,교육학
16207,고2부터,37,교육학
16256,교사를 위한 책,37,교육학
16257,문학,80,문학
16258,인문.사회,37,교육학
16259,과학.환경.생태,40,자연과학
16260,예술,60,예술
16261,역사.인물,90,역사
16262,문학,80,문학
16263,인문.사회,37,교육학
16264,과학.환경.생태,40,자연과학
16265,예술,60,예술
16266,역사.인물,90,역사
16267,문학,80,문학
16268,인문.사회,37,교육학
16269,과학.환경.생태,40,자연과학
16270,예술,60,예술
16271,역사.인물,90,역사
16243,문학,80,문학
16244,인문.사회,37,교육학
16245,과학.환경.생태,40,자연과학
16246,역사.인물,90,역사
16248,예술,60,예술
16249,문학,80,문학
16250,인문.사회,37,교육학
16252,과학.환경.생태,40,자연과학
16253,예술,60,예술
16254,역사.인물,90,역사
16272,독서교육,37,교육학
16273,교육 일반.교육 에세이,80,문학
11772,중1,40,자연과학
11773,중2,40,자연과학
11774,중3,40,자연과학
11775,고1,40,자연과학
11766,근대사,37,교육학
11734,.고려시대,37,교육학
11721,.조선시대,37,교육학
11724,..선사 및 고대,37,교육학
11729,중1,37,교육학
11730,중2,37,교육학
11732,중3,37,교육학
11733,고1,37,교육학
11776,중1,37,교육학
11777,중2,37,교육학
11778,중3,37,교육학
11779,고1,37,교육학
11767,중1,37,교육학
11768,중2,37,교육학
11769,중3,37,교육학
11770,고1,37,교육학
11780,중1,41,수학
11781,중2,41,수학
11782,중3,41,수학
11783,고1,41,수학
50246,초등학교참고서,37,교육학
52102,1학년,37,교육학
52147,국어(초등1),37,교육학
52151,기타(초등1),37,교육학
52149,수학(초등1),41,수학
52148,영어(초등1),74,영어
52150,중간/기말/총정리(초등1),37,교육학
52103,2학년,37,교육학
52152,국어(초등2),37,교육학
52157,기타(초등2),37,교육학
52155,수학(초등2),41,수학
52154,영어(초등2),74,영어
52156,중간/기말/총정리(초등2),37,교육학
52106,3학년,37,교육학
52162,과학(초등3),40,자연과학
52158,국어(초등3),37,교육학
52164,기타(초등3),37,교육학
52161,사회(초등3),37,교육학
52160,수학(초등3),41,수학
52159,영어(초등3),74,영어
52163,중간/기말/총정리(초등3),37,교육학
52107,4학년,37,교육학
52169,과학(초등4),40,자연과학
52165,국어(초등4),37,교육학
52171,기타(초등4),37,교육학
52168,사회(초등4),37,교육학
52167,수학(초등4),41,수학
52166,영어(초등4),74,영어
52170,중간/기말/총정리(초등4),37,교육학
52108,5학년,37,교육학
52176,과학(초등5),40,자연과학
52172,국어(초등5),37,교육학
52178,기타(초등5),37,교육학
52175,사회(초등5),37,교육학
52174,수학(초등5),41,수학
52173,영어(초등5),74,영어어
52177,중간/기말/총정리(초등5),37,교육학
52109,6학년,37,교육학
52183,과학(초등6),40,자연과학
52179,국어(초등6),37,교육학
52185,기타(초등6),37,교육학
52182,사회(초등6),37,교육학
52181,수학(초등6),41,수학
52180,영어(초등6),74,영어어
52184,중간/기말/총정리(초등6),37,교육학
52116,경시/올림피아드,37,교육학
52203,과학,40,자연과학
52204,기타,37,교육학
52202,수학,41,수학
52111,국어독해/어휘/논술,37,교육학
150174,국어독해(초등),37,교육학
129703,논술정기간행물(초등),37,교육학
52190,어휘/쓰기,37,교육학
52189,초등논술,37,교육학
89769,단계별 연산/계산,37,교육학
7059,미취학 학습,37,교육학
69648,국어/한글,37,교육학
69651,기타,37,교육학
69649,수학,41,수학
69650,영어,74,영어
80546,예비초등,37,교육학
87853,한자,37,교육학
86701,서술형.논술형,37,교육학
86705,과학,40,자연과학
86702,국어/논술,37,교육학
86706,기타,37,교육학
86704,사회,37,교육학
86703,수학,41,수학
52115,영재교육원대비,37,교육학
52200,과학,40,자연과학
52201,기타,37,교육학
52199,수학,41,수학
52114,예비중학,37,교육학
52196,국제중,37,교육학
52198,반편성,37,교육학
52197,일반,37,교육학
52100,전과/자습서,37,교육학
52133,1학년,37,교육학
52135,2학년,37,교육학
52136,3학년,37,교육학
52137,4학년,37,교육학
52138,5학년,37,교육학
52140,6학년,37,교육학
52113,초등영어전문교재,74,영어
64193,단어,74,영어
55556,독해,74,영어
78604,말하기/듣기,74,영어
52195,문법,74,영어
52194,파닉스,74,영어
52193,회화,74,영어
78605,NEAT(국가영어능력평가),74,영어
80227,PELT(국가공인실용영어),74,영어
7839,초등학교 출판사별,37,교육학
32856,기탄국어,37,교육학
14806,기탄만화교과서,80,문학
12437,기탄영어,74,영어
7871,기탄한자,37,교육학
7872,기탄사고력수학,41,수학
7873,스탠퍼드영단어,37,교육학
10724,기탄큰수학,41,수학
11943,기탄급수한자,37,교육학
11945,기탄한석봉한자,37,교육학
11947,새기탄국어,37,교육학
11951,기탄수학,41,수학
